TranscriptID	Entrez
ENSGALT00000023203	422801
ENSGALT00000023206	422802
ENSGALT00000037357	769392
ENSGALT00000023214	422804
ENSGALT00000011167	428164
ENSGALT00000039136	771963
ENSGALT00000004032	396340
ENSGALT00000039127	396131
ENSGALT00000004073	423988
ENSGALT00000034022	423989
ENSGALT00000004147	423990
ENSGALT00000023222	395131
ENSGALT00000004172	423991
ENSGALT00000004182	396420
ENSGALT00000043121	100858782
ENSGALT00000023229	422805
ENSGALT00000037344	422805
ENSGALT00000042995	100858814
ENSGALT00000043967	100858849
ENSGALT00000023231	422806
ENSGALT00000004204	423992
ENSGALT00000011323	395387
ENSGALT00000006318	417574
ENSGALT00000011227	777252
ENSGALT00000040147	423994
ENSGALT00000011344	419304
ENSGALT00000033993	.
ENSGALT00000039105	395385
ENSGALT00000004236	423998
ENSGALT00000004253	423999
ENSGALT00000023241	422807
ENSGALT00000011670	419305
ENSGALT00000039096	419306
ENSGALT00000004344	424000
ENSGALT00000011725	419307
ENSGALT00000011732	395298
ENSGALT00000006328	417575
ENSGALT00000039062	419308
ENSGALT00000006340	417576
ENSGALT00000043015	.
ENSGALT00000044054	422808
ENSGALT00000023246	422808
ENSGALT00000039059	419309
ENSGALT00000033596	.
ENSGALT00000022444	419310
ENSGALT00000012048	396427
ENSGALT00000045103	422809
ENSGALT00000028367	100858889
ENSGALT00000012067	419311
ENSGALT00000012086	419312
ENSGALT00000006350	417577
ENSGALT00000012140	419313
ENSGALT00000043953	.
ENSGALT00000023256	422810
ENSGALT00000006365	374084
ENSGALT00000023259	422813
ENSGALT00000023263	422815
ENSGALT00000032066	422816
ENSGALT00000039685	.
ENSGALT00000039675	417579
ENSGALT00000023270	422817
ENSGALT00000037333	395239
ENSGALT00000037332	395239
ENSGALT00000006386	100858939
ENSGALT00000023273	422818
ENSGALT00000012184	419314
ENSGALT00000043360	.
ENSGALT00000012194	419315
ENSGALT00000037322	373967
ENSGALT00000006417	417580
ENSGALT00000028196	422820
ENSGALT00000004363	395545
ENSGALT00000023302	422822
ENSGALT00000023372	.
ENSGALT00000004407	424001
ENSGALT00000004464	424003
ENSGALT00000012197	419316
ENSGALT00000012207	419317
ENSGALT00000033959	770045
ENSGALT00000046054	100858165
ENSGALT00000011562	425350
ENSGALT00000002851	420096
ENSGALT00000046159	426388
ENSGALT00000041120	770427
ENSGALT00000004522	424004
ENSGALT00000012215	419318
ENSGALT00000028108	425306
ENSGALT00000038990	.
ENSGALT00000012339	419320
ENSGALT00000044572	419321
ENSGALT00000043219	396458
ENSGALT00000012356	396458
ENSGALT00000043061	100858515
ENSGALT00000045944	426335
ENSGALT00000004557	424005
ENSGALT00000012343	428166
ENSGALT00000045333	768866
ENSGALT00000004587	396470
ENSGALT00000040054	396470
ENSGALT00000037307	395631
ENSGALT00000023380	395631
ENSGALT00000012397	419324
ENSGALT00000004610	424006
ENSGALT00000012430	395494
ENSGALT00000012465	419327
ENSGALT00000012467	.
ENSGALT00000012492	419329
ENSGALT00000037304	422824
ENSGALT00000004656	428994
ENSGALT00000012508	769120
ENSGALT00000012554	419330
ENSGALT00000012577	419331
ENSGALT00000046234	422825
ENSGALT00000023402	422825
ENSGALT00000043487	422825
ENSGALT00000045943	771808
ENSGALT00000033524	428167
ENSGALT00000039962	395671
ENSGALT00000038940	428168
ENSGALT00000033520	419333
ENSGALT00000012611	769254
ENSGALT00000035361	.
ENSGALT00000039643	417581
ENSGALT00000012627	419336
ENSGALT00000012637	419337
ENSGALT00000038898	395827
ENSGALT00000004952	.
ENSGALT00000039949	395309
ENSGALT00000004958	395309
ENSGALT00000012644	419338
ENSGALT00000023412	395094
ENSGALT00000012648	419340
ENSGALT00000023416	422826
ENSGALT00000023419	422827
ENSGALT00000004979	424009
ENSGALT00000039946	428995
ENSGALT00000012669	419341
ENSGALT00000023420	422828
ENSGALT00000043970	422828
ENSGALT00000044452	.
ENSGALT00000012713	419342
ENSGALT00000046057	424010
ENSGALT00000005512	424010
ENSGALT00000033490	.
ENSGALT00000012711	769286
ENSGALT00000012710	769286
ENSGALT00000023421	422829
ENSGALT00000012849	419345
ENSGALT00000023426	422830
ENSGALT00000012932	419346
ENSGALT00000005620	.
ENSGALT00000023428	422831
ENSGALT00000023429	422832
ENSGALT00000045755	422838
ENSGALT00000028079	770295
ENSGALT00000024083	422839
ENSGALT00000024084	.
ENSGALT00000024124	422842
ENSGALT00000012958	419347
ENSGALT00000028050	419349
ENSGALT00000038854	.
ENSGALT00000012969	419350
ENSGALT00000032056	422843
ENSGALT00000012978	419352
ENSGALT00000037273	.
ENSGALT00000012995	428169
ENSGALT00000024175	422844
ENSGALT00000013001	395688
ENSGALT00000033444	395688
ENSGALT00000032053	422845
ENSGALT00000024191	422846
ENSGALT00000038844	100538348
ENSGALT00000013007	100538349
ENSGALT00000013010	396047
ENSGALT00000013014	414881
ENSGALT00000013022	419355
ENSGALT00000013056	419356
ENSGALT00000013071	419358
ENSGALT00000006426	396499
ENSGALT00000024202	422847
ENSGALT00000024204	422847
ENSGALT00000006434	417582
ENSGALT00000006491	417583
ENSGALT00000024205	395251
ENSGALT00000024208	422848
ENSGALT00000009906	419265
ENSGALT00000024209	396484
ENSGALT00000024216	422849
ENSGALT00000033832	419266
ENSGALT00000024229	422850
ENSGALT00000009928	771724
ENSGALT00000037262	770095
ENSGALT00000005653	396091
ENSGALT00000024255	422851
ENSGALT00000042939	768612
ENSGALT00000039803	426857
ENSGALT00000004880	426856
ENSGALT00000039622	417584
ENSGALT00000043259	395156
ENSGALT00000024258	395156
ENSGALT00000037253	395156
ENSGALT00000004841	374020
ENSGALT00000042815	100859164
ENSGALT00000000540	430910
ENSGALT00000044487	100857974
ENSGALT00000004819	414796
ENSGALT00000004771	426855
ENSGALT00000005663	396133
ENSGALT00000005664	396133
ENSGALT00000004660	426854
ENSGALT00000025028	422853
ENSGALT00000025035	422854
ENSGALT00000005966	424013
ENSGALT00000022977	100857679
ENSGALT00000006045	424015
ENSGALT00000006057	424016
ENSGALT00000004605	374119
ENSGALT00000004605	374119
ENSGALT00000004605	777044
ENSGALT00000004605	777044
ENSGALT00000006088	.
ENSGALT00000004573	426853
ENSGALT00000006147	.
ENSGALT00000004529	426852
ENSGALT00000004496	100857356
ENSGALT00000004480	426850
ENSGALT00000034909	417586
ENSGALT00000025037	422857
ENSGALT00000042648	425213
ENSGALT00000042809	100677794
ENSGALT00000006196	424017
ENSGALT00000004452	769026
ENSGALT00000006204	424019
ENSGALT00000044342	424019
ENSGALT00000045863	424019
ENSGALT00000006652	417588
ENSGALT00000039716	426849
ENSGALT00000025039	422858
ENSGALT00000025045	422859
ENSGALT00000006753	404747
ENSGALT00000006773	395996
ENSGALT00000006250	396548
ENSGALT00000025047	422860
ENSGALT00000006778	101751326
ENSGALT00000006838	417590
ENSGALT00000004384	426847
ENSGALT00000025058	422862
ENSGALT00000025059	422862
ENSGALT00000004279	426846
ENSGALT00000004252	426845
ENSGALT00000037242	100859647
ENSGALT00000025061	428796
ENSGALT00000025066	422865
ENSGALT00000043438	.
ENSGALT00000025078	428797
ENSGALT00000033823	.
ENSGALT00000037240	374034
ENSGALT00000025080	374034
ENSGALT00000037241	374034
ENSGALT00000042685	424020
ENSGALT00000006274	424020
ENSGALT00000006341	.
ENSGALT00000006363	424022
ENSGALT00000006438	424024
ENSGALT00000006545	424025
ENSGALT00000025088	422866
ENSGALT00000025100	.
ENSGALT00000025114	422868
ENSGALT00000025139	422869
ENSGALT00000025145	422871
ENSGALT00000025146	428798
ENSGALT00000029738	395266
ENSGALT00000025149	395266
ENSGALT00000006898	417591
ENSGALT00000025152	396346
ENSGALT00000025153	396546
ENSGALT00000025154	396546
ENSGALT00000025168	100859381
ENSGALT00000025171	395936
ENSGALT00000025174	.
ENSGALT00000025185	422876
ENSGALT00000025195	395619
ENSGALT00000006905	.
ENSGALT00000006958	771897
ENSGALT00000029361	426844
ENSGALT00000001904	427569
ENSGALT00000004219	426843
ENSGALT00000039661	426843
ENSGALT00000022660	415343
ENSGALT00000029461	395544
ENSGALT00000029461	395544
ENSGALT00000029461	429683
ENSGALT00000029461	429683
ENSGALT00000039658	.
ENSGALT00000039654	770140
ENSGALT00000002170	415888
ENSGALT00000039802	396080
ENSGALT00000023689	431576
ENSGALT00000039647	395247
ENSGALT00000023691	395247
ENSGALT00000006583	424027
ENSGALT00000006583	424027
ENSGALT00000006583	100857104
ENSGALT00000006583	100857104
ENSGALT00000039642	.
ENSGALT00000037207	422877
ENSGALT00000006673	.
ENSGALT00000039781	101749679
ENSGALT00000039781	101749679
ENSGALT00000039781	101749737
ENSGALT00000039781	101749737
ENSGALT00000006731	100859211
ENSGALT00000044242	416385
ENSGALT00000002868	416384
ENSGALT00000025209	422878
ENSGALT00000006741	424029
ENSGALT00000002852	416383
ENSGALT00000006793	424030
ENSGALT00000045206	414797
ENSGALT00000034546	414797
ENSGALT00000006798	395405
ENSGALT00000033739	374207
ENSGALT00000025226	422879
ENSGALT00000002756	427648
ENSGALT00000042738	770778
ENSGALT00000042738	770778
ENSGALT00000042738	101751261
ENSGALT00000042738	101751261
ENSGALT00000043988	.
ENSGALT00000025234	422880
ENSGALT00000002710	416382
ENSGALT00000002706	416381
ENSGALT00000002704	416380
ENSGALT00000006990	417594
ENSGALT00000019421	426545
ENSGALT00000002196	415889
ENSGALT00000042931	425613
ENSGALT00000002698	374159
ENSGALT00000039576	770399
ENSGALT00000002659	416379
ENSGALT00000007018	417595
ENSGALT00000034571	770432
ENSGALT00000002620	.
ENSGALT00000044759	415891
ENSGALT00000043033	770249
ENSGALT00000002214	396032
ENSGALT00000002271	415893
ENSGALT00000002333	415894
ENSGALT00000025237	422881
ENSGALT00000028044	395971
ENSGALT00000025259	422882
ENSGALT00000039555	417596
ENSGALT00000007038	417597
ENSGALT00000002566	416376
ENSGALT00000033730	424032
ENSGALT00000031363	422960
ENSGALT00000045007	770660
ENSGALT00000014444	100857877
ENSGALT00000029259	.
ENSGALT00000003800	426889
ENSGALT00000008831	.
ENSGALT00000039551	426890
ENSGALT00000006888	100859347
ENSGALT00000045400	426891
ENSGALT00000003866	426892
ENSGALT00000046118	.
ENSGALT00000003868	426894
ENSGALT00000022916	100858366
ENSGALT00000042770	427021
ENSGALT00000042770	427021
ENSGALT00000042770	427134
ENSGALT00000042770	427134
ENSGALT00000002555	427021
ENSGALT00000002555	427021
ENSGALT00000002555	427134
ENSGALT00000002555	427134
ENSGALT00000006920	373978
ENSGALT00000009290	407092
ENSGALT00000007130	417598
ENSGALT00000006991	424034
ENSGALT00000007004	100858906
ENSGALT00000025262	422883
ENSGALT00000025263	422884
ENSGALT00000025264	422885
ENSGALT00000025265	422886
ENSGALT00000002382	415895
ENSGALT00000002415	396074
ENSGALT00000043944	396074
ENSGALT00000025298	422887
ENSGALT00000025300	422889
ENSGALT00000025302	422890
ENSGALT00000025307	.
ENSGALT00000009315	427396
ENSGALT00000025316	422893
ENSGALT00000041399	422894
ENSGALT00000002455	415897
ENSGALT00000025319	422896
ENSGALT00000039669	396000
ENSGALT00000037173	771569
ENSGALT00000025327	422897
ENSGALT00000025330	422898
ENSGALT00000044092	422898
ENSGALT00000034499	431652
ENSGALT00000009323	427398
ENSGALT00000044796	427398
ENSGALT00000001712	396515
ENSGALT00000007156	417600
ENSGALT00000009887	396292
ENSGALT00000043814	396292
ENSGALT00000007174	.
ENSGALT00000025333	422899
ENSGALT00000044467	427399
ENSGALT00000002508	415898
ENSGALT00000009333	427400
ENSGALT00000009894	395726
ENSGALT00000009335	427401
ENSGALT00000009347	427402
ENSGALT00000009350	768856
ENSGALT00000025335	422900
ENSGALT00000002560	415900
ENSGALT00000002526	415899
ENSGALT00000025338	422902
ENSGALT00000009363	431654
ENSGALT00000042779	101752275
ENSGALT00000009896	101752275
ENSGALT00000034480	427404
ENSGALT00000002607	415901
ENSGALT00000039524	396190
ENSGALT00000039524	396190
ENSGALT00000039524	101747587
ENSGALT00000039524	101747587
ENSGALT00000045839	424036
ENSGALT00000006957	424036
ENSGALT00000007195	417603
ENSGALT00000025340	378905
ENSGALT00000037161	378905
ENSGALT00000009379	100858693
ENSGALT00000044880	771636
ENSGALT00000025344	422903
ENSGALT00000046016	100859748
ENSGALT00000021740	426024
ENSGALT00000043249	431509
ENSGALT00000025345	422904
ENSGALT00000007345	395507
ENSGALT00000045656	422905
ENSGALT00000025358	422906
ENSGALT00000037152	100859859
ENSGALT00000025361	395107
ENSGALT00000044681	395885
ENSGALT00000025399	407775
ENSGALT00000032024	407775
ENSGALT00000045127	417604
ENSGALT00000007351	417605
ENSGALT00000037150	422910
ENSGALT00000009899	.
ENSGALT00000009397	693251
ENSGALT00000007373	417606
ENSGALT00000009916	395112
ENSGALT00000045089	427406
ENSGALT00000002939	427408
ENSGALT00000002971	427409
ENSGALT00000003093	427410
ENSGALT00000003129	378893
ENSGALT00000036295	404773
ENSGALT00000007388	417607
ENSGALT00000036294	.
ENSGALT00000045843	100859846
ENSGALT00000045843	100859846
ENSGALT00000045843	100859885
ENSGALT00000045843	100859885
ENSGALT00000002638	.
ENSGALT00000003467	.
ENSGALT00000003147	101748924
ENSGALT00000010002	424037
ENSGALT00000007405	395259
ENSGALT00000002691	.
ENSGALT00000003010	770487
ENSGALT00000036293	.
ENSGALT00000034435	.
ENSGALT00000007425	771945
ENSGALT00000003137	415905
ENSGALT00000036292	415905
ENSGALT00000033666	424038
ENSGALT00000003212	.
ENSGALT00000010094	.
ENSGALT00000003276	100859653
ENSGALT00000011356	424039
ENSGALT00000012103	424040
ENSGALT00000007439	417609
ENSGALT00000012129	424041
ENSGALT00000003220	100858763
ENSGALT00000007457	417612
ENSGALT00000003394	100858799
ENSGALT00000025439	422911
ENSGALT00000007475	417613
ENSGALT00000025450	422912
ENSGALT00000001138	426739
ENSGALT00000003341	415908
ENSGALT00000012144	396181
ENSGALT00000042789	415910
ENSGALT00000032023	422914
ENSGALT00000003302	425132
ENSGALT00000025455	771776
ENSGALT00000003330	.
ENSGALT00000043881	429757
ENSGALT00000043881	429757
ENSGALT00000043881	100857844
ENSGALT00000043881	100857844
ENSGALT00000042794	430150
ENSGALT00000012147	424042
ENSGALT00000045407	.
ENSGALT00000044649	101752227
ENSGALT00000003506	415914
ENSGALT00000039535	374087
ENSGALT00000003536	415915
ENSGALT00000032022	.
ENSGALT00000003543	395335
ENSGALT00000037139	422917
ENSGALT00000003585	415917
ENSGALT00000025484	422918
ENSGALT00000007525	417614
ENSGALT00000012213	424043
ENSGALT00000012390	424044
ENSGALT00000039443	768406
ENSGALT00000015070	431656
ENSGALT00000003737	.
ENSGALT00000012496	424045
ENSGALT00000003678	415919
ENSGALT00000046049	424046
ENSGALT00000043222	424047
ENSGALT00000012579	768542
ENSGALT00000045677	100858919
ENSGALT00000045403	.
ENSGALT00000034447	.
ENSGALT00000012618	429005
ENSGALT00000012727	424048
ENSGALT00000043228	427414
ENSGALT00000025489	422919
ENSGALT00000012866	424049
ENSGALT00000025496	422920
ENSGALT00000044495	.
ENSGALT00000012904	424050
ENSGALT00000025579	403158
ENSGALT00000025557	403158
ENSGALT00000012926	424052
ENSGALT00000012935	.
ENSGALT00000007598	417615
ENSGALT00000008343	395923
ENSGALT00000007629	417616
ENSGALT00000025623	428800
ENSGALT00000034443	768355
ENSGALT00000039342	768355
ENSGALT00000039391	417617
ENSGALT00000044393	771798
ENSGALT00000042695	.
ENSGALT00000021978	771819
ENSGALT00000044659	100857817
ENSGALT00000043301	.
ENSGALT00000044400	.
ENSGALT00000039337	427415
ENSGALT00000003752	427415
ENSGALT00000045788	.
ENSGALT00000042781	100857871
ENSGALT00000025498	.
ENSGALT00000007650	417619
ENSGALT00000037130	.
ENSGALT00000037129	.
ENSGALT00000044165	.
ENSGALT00000032019	396175
ENSGALT00000012982	424055
ENSGALT00000043852	100859051
ENSGALT00000003755	769808
ENSGALT00000041391	101748113
ENSGALT00000025684	373960
ENSGALT00000025683	373960
ENSGALT00000007658	417620
ENSGALT00000044658	770413
ENSGALT00000023124	426493
ENSGALT00000013044	424056
ENSGALT00000013057	424057
ENSGALT00000007679	101750166
ENSGALT00000044697	100857728
ENSGALT00000045665	396011
ENSGALT00000025686	374015
ENSGALT00000013137	424059
ENSGALT00000045097	.
ENSGALT00000025688	422927
ENSGALT00000044163	100858108
ENSGALT00000003723	.
ENSGALT00000014762	395948
ENSGALT00000014762	395948
ENSGALT00000014762	101749658
ENSGALT00000014762	101749658
ENSGALT00000023126	770462
ENSGALT00000035751	770472
ENSGALT00000044717	100858214
ENSGALT00000015642	.
ENSGALT00000029667	.
ENSGALT00000043227	426401
ENSGALT00000023128	396024
ENSGALT00000046046	.
ENSGALT00000003776	415921
ENSGALT00000037124	428801
ENSGALT00000045095	395366
ENSGALT00000013192	429007
ENSGALT00000032017	422928
ENSGALT00000035848	.
ENSGALT00000025710	422929
ENSGALT00000046104	100859339
ENSGALT00000003843	101748064
ENSGALT00000045893	100859308
ENSGALT00000013177	424062
ENSGALT00000013169	424060
ENSGALT00000039278	.
ENSGALT00000046075	769825
ENSGALT00000045425	424063
ENSGALT00000013201	424063
ENSGALT00000003768	431658
ENSGALT00000007703	.
ENSGALT00000025715	422930
ENSGALT00000003796	100859407
ENSGALT00000025719	422931
ENSGALT00000013202	424064
ENSGALT00000013230	424065
ENSGALT00000008040	.
ENSGALT00000007801	417622
ENSGALT00000032015	422932
ENSGALT00000003917	415923
ENSGALT00000003943	415924
ENSGALT00000035352	.
ENSGALT00000046063	100859183
ENSGALT00000025728	396035
ENSGALT00000033513	424066
ENSGALT00000037119	.
ENSGALT00000007833	417623
ENSGALT00000044605	100858962
ENSGALT00000025740	422933
ENSGALT00000025747	422934
ENSGALT00000007864	.
ENSGALT00000043010	.
ENSGALT00000025750	422935
ENSGALT00000025773	422936
ENSGALT00000013241	.
ENSGALT00000015972	396060
ENSGALT00000025774	396060
ENSGALT00000035393	431660
ENSGALT00000007878	396377
ENSGALT00000003848	.
ENSGALT00000003959	100857294
ENSGALT00000008076	.
ENSGALT00000020313	.
ENSGALT00000039315	395367
ENSGALT00000039315	395367
ENSGALT00000039315	427416
ENSGALT00000039315	427416
ENSGALT00000034429	769899
ENSGALT00000003855	396260
ENSGALT00000013252	424069
ENSGALT00000013258	424070
ENSGALT00000045315	101749086
ENSGALT00000033496	.
ENSGALT00000003976	427417
ENSGALT00000013327	424071
ENSGALT00000003973	.
ENSGALT00000013331	424072
ENSGALT00000008115	417627
ENSGALT00000045000	395566
ENSGALT00000042864	100049058
ENSGALT00000004292	396135
ENSGALT00000004022	395194
ENSGALT00000008153	417628
ENSGALT00000004397	415926
ENSGALT00000033478	424073
ENSGALT00000034804	417629
ENSGALT00000044904	100858576
ENSGALT00000013390	424075
ENSGALT00000034799	772072
ENSGALT00000013388	424076
ENSGALT00000013401	424077
ENSGALT00000036284	430723
ENSGALT00000043390	396430
ENSGALT00000045378	396430
ENSGALT00000044729	415927
ENSGALT00000004580	415927
ENSGALT00000033467	429010
ENSGALT00000004064	769986
ENSGALT00000035543	770854
ENSGALT00000008166	417630
ENSGALT00000037114	426561
ENSGALT00000008181	417631
ENSGALT00000037112	768516
ENSGALT00000022851	396101
ENSGALT00000034416	770004
ENSGALT00000025784	422940
ENSGALT00000013407	424078
ENSGALT00000013409	424080
ENSGALT00000025775	422937
ENSGALT00000013521	.
ENSGALT00000025781	.
ENSGALT00000036283	427573
ENSGALT00000043623	416774
ENSGALT00000043623	416774
ENSGALT00000043623	417632
ENSGALT00000043623	417632
ENSGALT00000025785	422941
ENSGALT00000008234	772090
ENSGALT00000004608	415929
ENSGALT00000004088	431661
ENSGALT00000039142	693266
ENSGALT00000036282	415931
ENSGALT00000004103	769700
ENSGALT00000013606	395284
ENSGALT00000013633	424082
ENSGALT00000005073	415932
ENSGALT00000013642	424083
ENSGALT00000005129	415933
ENSGALT00000043658	770043
ENSGALT00000013654	424084
ENSGALT00000004498	427421
ENSGALT00000034440	415934
ENSGALT00000045279	427422
ENSGALT00000005018	427423
ENSGALT00000005121	427424
ENSGALT00000025798	422942
ENSGALT00000005135	427425
ENSGALT00000003879	101748300
ENSGALT00000025803	422943
ENSGALT00000028093	431663
ENSGALT00000005203	427427
ENSGALT00000005906	415935
ENSGALT00000005219	427428
ENSGALT00000005245	431665
ENSGALT00000012081	.
ENSGALT00000008250	395272
ENSGALT00000042716	101750112
ENSGALT00000039198	427429
ENSGALT00000042996	101750977
ENSGALT00000037993	.
ENSGALT00000013679	769757
ENSGALT00000000460	427746
ENSGALT00000000460	427746
ENSGALT00000000460	100858943
ENSGALT00000000460	100858943
ENSGALT00000043835	427430
ENSGALT00000005305	427431
ENSGALT00000005321	427432
ENSGALT00000005332	427433
ENSGALT00000043649	.
ENSGALT00000005353	427434
ENSGALT00000008286	417635
